directory,filename,status,benevolent_aligned,benevolent_ambiguous,benevolent_misaligned,ambiguous_aligned,ambiguous_ambiguous,ambiguous_misaligned,malevolent_aligned,malevolent_ambiguous,malevolent_misaligned
2 Claude 500 3of6,the-candy-line.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-catch-and-the-choice.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-compelling-signal.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-dandelion-crossing.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-datchett-experiment.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-door-stays-open.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-edge-of-memory.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-elseworld-of-smoky.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-elusive-step.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-evil-thing-next-door.md,Success,7,0,0,0,0,1,0,0,1
2 Claude 500 3of6,the-fan-that-fell.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-field-of-blades.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-finer-road-home.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-garden-at-the-garrison.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-glassbound-double.md,Success,11,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-golden-spark.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-good-confidant.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-hawk-of-lombardy.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-highlander-variation.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-hill-that-sings.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-honest-signal.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-hound-in-magenta-fog.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-hour-of-honest-lies.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-house-at-lands-end.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-hoverpod-catastrophe.md,Success,6,0,0,1,0,0,0,0,0
2 Claude 500 3of6,the-jungle-rail.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-lady-is-a-square.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-last-booth.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-last-forest-patch.md,Success,5,0,0,0,0,0,0,0,2
2 Claude 500 3of6,the-last-good-thing.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-last-laugh.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-last-word.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-lick-of-mercy.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-life-belafonte.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-light-between-us.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-lighthouses-last-note.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-loft-screams-back.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-lost-chapter.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-lucinda-chain.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-map-and-the-stage.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-marc-pease-experience.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-mercy-estimate.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-merrick-impulse.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-mortified-cogwheel.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-name-in-the-locker.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-october-circle.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-order-of-keys.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-perfect-girls-echo.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-printed-statement.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-quickstep-home.md,Success,6,0,0,0,0,1,0,0,0
2 Claude 500 3of6,the-quiet-carpenter.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-quiet-gate.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-red-light.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-red-robin.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-remington-seal.md,Success,7,0,0,1,0,0,0,0,0
2 Claude 500 3of6,the-river-between-graves.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-sandy-hook-paradox.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-seventeenth-wave.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-severed-sign.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-shape-of-enough.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-spherical-peril.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-stairwell-prison.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-storm-we-know.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-sword-and-the-steep.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-teacher-who-sang.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-tramonti-and-the-sea.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-tuesday-cabana.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-twelve-story-promise.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-unbridled-pavilion.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-uncrossed-threshold.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-unsigned-mantel.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-violet-tag.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-well-and-the-road.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,the-yoroi-bitsu-oath.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,thirty-day-windup.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,this-is-not-a-race.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,thorn-of-dharavi.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,three-chords-and-echo.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,through-eyes-and-song.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,through-the-rainlit-window.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,tide-feather-and-folly.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,tides-and-claws.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,tides-before-goodbye.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,to-the-other-side.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,tomorrows-white-mountain.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,toyland-before-dawn.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,travelers-at-the-edge.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,triangle-at-sundown.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,triangles-after-midnight.md,Success,8,0,0,2,0,0,0,0,0
2 Claude 500 3of6,true-blue-midnight.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,truth-claw-and-consequence.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,tulips-and-tongues.md,Success,7,0,0,1,0,0,0,0,0
2 Claude 500 3of6,tungsten-in-the-desert.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,twelve-hours-to-ash.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,twice-across-the-wall.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,twinkle-over-singapore.md,Success,12,0,0,0,0,0,0,0,0
2 Claude 500 3of6,two-steps-closer.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,two-suns-in-kowloon.md,Success,11,0,0,0,0,0,0,0,0
2 Claude 500 3of6,uncloaking-lenas-mosaic.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,under-glass-and-thread.md,Success,11,0,0,0,0,0,0,0,0
2 Claude 500 3of6,under-the-floodlights.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,under-the-shaded-lights.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,under-twin-suns.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,unglazed-raga.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,unlocking-aurore.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,unmatched-ripples.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,unpinned-voices-of-nool.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 3of6,untimed-lion.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,untrimmed-pulse.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,unweaving-mandrake-falls.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,unweaving-the-neon.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,uterus-teeth-and-typhoon.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,vacant-years-full-promise.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,valiant-beneath-the-storm.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,vapors-envy-and-flan.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wand-voice-and-mercy.md,Success,4,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wassail-in-winterlight.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,waves-without-strings.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,what-exactly-are-we.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,when-the-forest-speaks.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,when-vger-calls.md,Success,9,0,0,0,0,1,0,0,0
2 Claude 500 3of6,whispers-in-the-pines.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,white-carnations-in-winter.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,white-steps-unseen-strings.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wildland-mercy.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,willow-and-the-train.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wings-under-thunderhead.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wink-before-sirens.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wire-beret-and-ashes.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wishbone-walton-blues.md,Success,7,1,0,0,0,0,0,0,0
2 Claude 500 3of6,work-under-open-skies.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 3of6,wrong-flight-right-fight.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 3of6,yellowgrass-covenant.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 3of6,yogurt-gulch-serenade.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,a-dinner-of-errors.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,a-friends-gambit.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,a-kiss-and-a-key.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,a-thousand-leaves.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,across-the-big-sandy.md,Success,4,0,0,0,0,0,0,0,0
2 Claude 500 4of6,across-the-murky-river.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,after-dawn-before-hope.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,after-the-eclipse.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,after-the-empty-dawn.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,against-the-spread.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,air-mail-salute.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,always-orked.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,an-august-mercy.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,angels-of-the-witness-rings.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,anthem-of-crystal-lake.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,antônia-after-the-breaks.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,ashes-and-abacus.md,Success,9,0,0,1,0,0,0,0,0
2 Claude 500 4of6,ashes-of-innocence.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,ashes-to-ashes.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,at-the-core-of-us.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,atrium-of-whispers.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,audacity-of-the-good.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,axes-and-cherry-blossoms.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,backyard-glimmer.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,ballad-before-the-gallows.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bang-the-flag-slowly.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bangs-chains-and-grace.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,basement-of-secrets.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bats-at-140-bpm.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,battledore-in-the-fog.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bean-bunny-and-the-green-sky.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,before-the-lights-fade.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,belt-heart-and-hustle.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,beneath-the-bell-tower.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,beneath-the-white-cross.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,between-hearts-and-sizes.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,between-the-stairs.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,between-wrong-and-right.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bharatha-vilas.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,black-gold-quiet-heart.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,black-wings-of-conscience.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,blimps-eye-silence.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,blood-and-briefs.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,blood-in-the-crescent.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,blood-sand-and-promise.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,blood-under-the-tiles.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bloodlines-in-the-drizzle.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,blue-moon-broken-bright.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,blue-musketeers-bright-hearts.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bold-against-evil.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bones-and-the-prince.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bones-of-bright-hope.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,borrowed-code-true-vows.md,Success,6,0,0,0,0,0,0,0,2
2 Claude 500 4of6,borrowed-hearts-true-names.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,borrowed-sunshine.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,breath-between-headlines.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bridges-bars-and-fugues.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bright-friend-in-the-dark-house.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bronze-chambers-silent-oath.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bronze-dusk-distant-son.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bulleteers-at-midnight.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,bulls-hearts-and-humility.md,Success,9,0,0,0,1,1,0,0,0
2 Claude 500 4of6,butterflies-at-the-pavilion.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,butterfly-in-the-scaphandre.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,camp-sunshine-secret-storms.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,cape-of-the-eclipse.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,capehart-clarity.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,catalina-leave.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,catnapper-cape-and-home.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,cedar-and-chrome.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,celluloid-bangle.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,chains-of-sand-and-song.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,champagne-and-counsel.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,chicken-checkered-free.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,children-of-one-field.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,choir-of-two-hearts.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,chopping-the-dragon.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,chorus-in-the-dark.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,circling-in-railroad-flats.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,citadel-of-small-freedoms.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,city-mice-country-hearts.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,city-of-strides.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,clay-in-the-vacuum.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,clockwork-consul.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,co-brothers.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,coallight-to-twickenham.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,cold-rivers-warm-hearts.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,colors-of-clearwater.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,column-of-light.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,confetti-in-the-asylum.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,corner-king.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,crosswinds-and-cartons.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,crown-and-oars.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,crown-of-pink-stardust.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,cupcake-and-the-ripcord.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,curtains-for-you-rocky.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,curvature-of-silence.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,cut-of-the-bluff.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,dangerous-ground-unheard-mercy.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,dark-aria-bright-heart.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,dawn-over-the-dome.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,deadline-for-living.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,desert-heartfire.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,desert-odds.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,diamonds-in-deep-water.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,doll-of-valivalam.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,dolphin-lines.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,dusk-against-empire.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,dust-lace-and-letters.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,eagle-on-lennoxs-grave.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,echoes-in-headmistress.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,eden-over-antofagasta.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,edges-of-christminster.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,el-jardín-mandate.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,ellipses-of-a-small-light.md,Success,8,0,0,0,0,0,0,0,2
2 Claude 500 4of6,elvis-in-every-room.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,eve-of-tomorrow.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,even-a-mouse.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,eyes-before-the-blade.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,false-signals-friendly-waters.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,fanfare-for-the-unnamed.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,fault-lines-of-manhattan.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,feathers-and-secrets.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,feathers-faith-and-film.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,ferries-of-quiet-water.md,Success,6,0,1,0,0,0,0,0,0
2 Claude 500 4of6,ferris-wheel-over-avalon.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,fields-of-promise.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,finch-at-dawn.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,fire-island-luster.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,flint-and-folklore.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,floodgate-dawn.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,flowers-instead-of-shoes.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,folded-streets-last-stand.md,Success,7,0,0,0,0,0,0,0,3
2 Claude 500 4of6,fortunes-second-chances.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,fresh-rolls-at-dawn.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,frost-lines-and-fire.md,Partial,6,0,0,3,0,0,1,0,0
2 Claude 500 4of6,frosted-hearts.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,garden-of-ink-and-sun.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,genie-of-the-bar.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,gentle-times-still-modern.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,gently-starting-over.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,ghost-charm-at-fort-bliss.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,ghosts-at-rendezvous.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,glass-and-red-water.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,glimmer-and-gravity.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,glimmer-of-renewal.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,glowworm-over-the-range.md,Success,9,1,0,0,0,0,0,0,0
2 Claude 500 4of6,gold-at-torbay.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,good-man-bad-city.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,green-sky-golden-streets.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,greenhouse-goofs-and-grace.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,gutter-to-monopolies.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,guv-of-the-island.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,half-a-dime-full-guilt.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,halfpenny-velocity.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,handgrip-to-heaven.md,Success,10,0,0,0,0,0,0,0,0
2 Claude 500 4of6,harbors-of-ash.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,haridwar-hearts-on-fire.md,Success,7,0,0,0,0,0,0,0,0
2 Claude 500 4of6,heads-we-stay.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,hearts-in-the-dark.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,hearts-on-the-road.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,her-borrowed-soul.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,here-we-stand.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,high-scores-of-home.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,history-recycled.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,hold-fast-let-go.md,Success,9,0,0,0,0,0,0,0,0
2 Claude 500 4of6,honor-before-victory.md,Success,8,0,0,0,0,0,0,0,0
2 Claude 500 4of6,honor-on-the-run.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,horns-last-trail.md,Success,5,0,0,0,0,0,0,0,0
2 Claude 500 4of6,hot-potato-council-of-tigers.md,Success,6,0,0,0,0,0,0,0,0
2 Claude 500 4of6,hot-to-play-cool.md,Success,7,0,0,0,0,0,0,0,0
